,time,user_followers,Polarity,Subjectivity,BERT_SCORE,Vader_Comp,Vader_Pos,Vader_Neg,Vader_Neu,W_Vad_Pos,W_Vad_Neg,W_Vad_Neu,W_Vad_Comp,W_BERT_SCORE,W_Polarity,W_Subjectivity,W_BERT_Label,high,low,open,volumefrom,volumeto,close,Change,Change_Cat,Change_pct,Change_Lag_1hr,Change_Lag_2hr,Change_Lag_3hr
24,2021-02-06 21:00:00,529.0,0.6,1.0,1.8272335529327397,0.0,0.0,0.0,2.0,0.0,0.0,529.0,0.0,482.9553466439247,167.4,279.0,0.0,40296.27,40092.47,40141.36,1264.94,50867488.43,40092.47,-48.67,-1,-0.1213943666,-1.0,1.0,-1.0
25,2021-02-06 22:00:00,564.0,0.0,0.0,0.9028640389442444,0.0,0.0,0.0,1.0,0.0,0.0,564.0,0.0,509.2153179645538,0.0,0.0,0.0,40503.97,39991.96,40092.47,1688.23,67944854.17,40043.8,-776.79,-1,-1.939850863,1.0,-1.0,1.0
26,2021-02-06 23:00:00,558.0,1.2,2.0,1.8704715967178345,0.0,0.0,0.0,2.0,0.0,0.0,558.0,0.0,521.8615754842758,334.8,558.0,0.0,40044.19,39132.17,40043.8,4298.18,169581115.6,39267.01,336.93,1,0.8580485247,-1.0,1.0,1.0
27,2021-02-07 10:00:00,12270.0,1.0,1.0,1.8806334733963013,1.4702,0.41,0.0,1.59,2515.35,0.0,9754.65,9019.677,11537.686359286308,6135.0,6135.0,0.0,39695.69,39228.03,39568.02,1242.42,48981951.81,39362.2,-276.58,-1,-0.7026538151,-1.0,-1.0,-1.0
28,2021-02-07 11:00:00,6135.0,0.5,0.5,0.940792441368103,0.7351,0.205,0.0,0.795,1257.675,0.0,4877.325,4509.8385,5771.761627793312,3067.5,3067.5,0.0,39389.41,38851.67,39362.2,1575.98,61603569.25,39085.62,-219.2,-1,-0.5608200663,-1.0,-1.0,-1.0
29,2021-02-07 12:00:00,7094.0,1.2,1.9,2.921457588672638,1.3735,0.4029999999999999,0.0,3.597,583.5699999999999,0.0,6510.43,2264.8632,5300.034092545509,369.2000000000001,1350.2,0.0,39313.03,38613.6,39085.62,2108.6,81947936.84,38866.42,-172.69,-1,-0.4443167135,-1.0,-1.0,1.0
30,2021-02-07 13:00:00,68291.0,2.333333333333333,3.333333333333333,6.036034405231476,1.8314,0.5439999999999999,0.0,6.456,7462.035,0.0,60828.965,23761.4019,54950.16955220699,14748.7,12412.0,-9217.0,39160.39,38454.67,38866.42,2387.77,92562929.99,38693.73,-429.12,-1,-1.109016887,-1.0,1.0,-1.0
31,2021-02-07 14:00:00,682.0,0.85,1.85,2.390071034431457,0.3236,0.304,0.217,2.479,52.523,49.79600000000001,579.681,-1.8682999999999976,517.2179564237595,297.65,466.25,0.0,38716.38,38231.65,38693.73,2701.93,103866561.1,38264.61,-304.36,-1,-0.7954086034,1.0,-1.0,1.0
32,2021-02-07 15:00:00,41527.0,0.0,0.0,4.514998733997345,0.2702,0.231,0.137,4.633,3666.927,2319.136,35557.865,3846.0816,38035.99560153484,0.0,0.0,0.0,38410.45,37603.93,38264.61,5228.28,198485550.6,37960.25,270.45,1,0.7124557926,-1.0,1.0,-1.0
33,2021-02-07 16:00:00,20156.0,-0.4,1.55,3.210170030593872,0.0512,0.225,0.231,3.544,167.225,1940.895,18047.88,-7234.466,15190.65274310112,-14281.2,14641.15,0.0,38278.8,37408.16,37960.25,4916.94,185644259.6,38230.7,-317.6,-1,-0.8307459712,1.0,-1.0,1.0
34,2021-02-07 17:00:00,21220.0,1.6527777777777777,1.4444444444444444,3.669256269931793,2.3679,1.044,0.0,3.956,3886.056,0.0,17333.944,8979.170399999999,16858.06760185957,4596.430555555556,4184.155555555556,5781.0,38241.63,37763.51,38230.7,1756.13,66826616.49,37913.1,403.6,1,1.064539697,-1.0,1.0,1.0
35,2021-02-07 18:00:00,14023.0,1.4,1.8,2.805633664131165,2.1299,0.623,0.0,2.377,2888.739,0.0,11134.261,10176.1311,13193.418643951416,6836.2,7537.4,0.0,38389.77,37901.44,37913.1,1548.39,59098456.04,38316.7,-209.31,-1,-0.5462631176,1.0,1.0,1.0
36,2021-02-07 19:00:00,94971.0,0.8049999999999999,1.5,4.575449287891388,2.7468,1.004,0.068,3.928,11883.686000000002,17.544,83069.77,39007.8184,86790.55071914196,3146.19,4917.1,0.0,38497.76,38066.37,38316.7,1706.58,65485174.85,38107.39,408.89,1,1.072993978,1.0,1.0,1.0
37,2021-02-07 20:00:00,288.0,0.1222222222222222,1.2944444444444445,1.249753713607788,0.0,0.0,0.0,2.0,0.0,0.0,288.0,0.0,180.5553642511368,16.899999999999995,180.05,0.0,38517.78,37778.61,38107.39,1968.45,74974256.45,38516.28,71.9,1,0.1866743102,1.0,1.0,-1.0
38,2021-02-07 21:00:00,2857.0,0.1333333333333333,0.4256410256410257,3.67763352394104,-0.7269,0.164,0.374,3.462,210.084,259.224,2387.692,-170.0946,2629.558127820492,31.199999999999992,99.6,0.0,38677.36,38420.0,38516.28,1561.92,60189482.8,38588.18,241.24,1,0.62516553,1.0,-1.0,-1.0
39,2021-02-07 22:00:00,114.0,0.0,0.0,0.9079964756965636,0.4767,0.147,0.0,0.853,16.758,0.0,97.242,54.3438,103.51159822940824,0.0,0.0,114.0,38845.72,38361.07,38588.18,1230.93,47498691.17,38829.42,39.4,1,0.1014694528,-1.0,-1.0,-1.0
40,2021-02-07 23:00:00,4280.0,0.0,0.0,0.8989078402519226,0.0,0.0,0.0,1.0,0.0,0.0,4280.0,0.0,3847.3255562782288,0.0,0.0,0.0,39130.69,38768.6,38829.42,1857.24,72418614.74,38868.82,-101.06,-1,-0.2600027477,-1.0,-1.0,-1.0
41,2021-02-08 10:00:00,7020.0,0.0,0.0,0.9384739995002748,0.0,0.0,0.0,1.0,0.0,0.0,7020.0,0.0,6588.087476491929,0.0,0.0,0.0,39476.19,38897.63,38994.39,1320.94,51829648.21,39461.47,-2.06,-1,-0.005220281961,1.0,-1.0,1.0
42,2021-02-08 11:00:00,54274.0,0.0,0.0,0.9399998784065248,0.0,0.0,0.0,1.0,0.0,0.0,54274.0,0.0,51017.55340063573,0.0,0.0,0.0,39539.4,39371.21,39461.47,1232.87,48644021.0,39459.41,3774.44,1,9.565373633,-1.0,1.0,1.0
43,2021-02-08 12:00:00,9945.0,0.793181818181818,2.589772727272728,8.435080409049988,1.5487,1.19,0.54,8.27,741.931,537.78,8665.289,-194.94230000000007,8942.644915640356,470.3272727272723,2501.1159090909086,-257.0,43345.55,39164.56,39459.41,17335.64,717360063.5,43233.85,-187.7,-1,-0.4341505556,1.0,1.0,-1.0
44,2021-02-08 13:00:00,137015.0,3.869166666666666,11.403154761904762,30.07092547416687,8.0032,3.605,1.084,32.311,21976.57,1142.949,113895.481,60349.0419,97894.36288565396,30748.83278138528,46027.99470779221,79283.0,44810.13,41909.74,43233.85,29446.13,1280200409.0,43046.15,628.13,1,1.459201346,1.0,-1.0,-1.0
45,2021-02-08 14:00:00,45127.0,0.0912878787878786,3.2583333333333333,14.939185798168182,1.424,0.949,0.2239999999999999,15.827,2151.976,104.601,42870.423,3916.0495,40601.33408886194,2795.449242424242,6072.058333333333,0.0,44172.02,43039.65,43046.15,11591.5,505810693.8,43674.28,176.71,1,0.4046088453,-1.0,-1.0,-1.0
46,2021-02-08 15:00:00,47109.0,1.874545454545454,4.390627705627705,10.680520176887512,2.3643,1.036,0.423,11.541,4964.491,493.43,41651.079,12767.7746,39581.21471452713,4712.421774891774,10886.203852813853,7638.0,44216.97,43477.43,43674.28,9085.13,398064505.7,43850.99,-600.17,-1,-1.368657811,-1.0,-1.0,1.0
47,2021-02-08 16:00:00,200114.0,1.925,2.4125,8.690649807453156,1.8315,0.593,0.0,9.407,593.495,0.0,199520.505,2028.5674,166781.0125607252,3221.75,3372.925,4842.0,44346.9,43164.66,43850.99,8650.58,378694297.3,43250.82,-105.45,-1,-0.2438104064,-1.0,1.0,1.0
48,2021-02-08 17:00:00,3406.0,2.1981818181818182,2.747272727272727,4.5218589305877686,2.3043,0.916,0.0,4.084,800.5690000000001,0.0,2605.431,2096.7896,3134.7768848538394,2581.679090909091,2519.8436363636365,149.0,43449.25,42580.9,43250.82,5364.55,230792456.0,43145.37,-447.8,-1,-1.037886568,1.0,1.0,1.0
49,2021-02-08 18:00:00,39656.0,1.2166666666666666,2.0666666666666664,6.941614925861359,0.5715,0.36,0.164,7.476,4341.392,210.084,35104.524000000005,10908.247,36365.44097149372,19964.466666666667,33284.96666666667,0.0,43407.33,42595.56,43145.37,4749.17,204292927.4,42697.57,388.31,1,0.9094428559,1.0,1.0,1.0
50,2021-02-08 19:00:00,12506.0,0.0,2.0,3.7141884565353394,0.0772,0.09,0.079,3.83,28.26,24.806,12452.62,24.2408,11630.180517971516,0.0,424.0,0.0,43148.59,42697.57,42697.57,3417.03,146767721.8,43085.88,1130.89,1,2.6247346,1.0,1.0,1.0
51,2021-02-08 20:00:00,10313.0,0.0666666666666666,0.6,4.0010547041893005,0.4404,0.112,0.0,4.888,431.424,0.0,9881.576,1696.4208,8345.75966566801,256.7999999999997,1141.7000000000005,3852.0,44275.59,42970.05,43085.88,6074.1,264942024.0,44216.77,463.17,1,1.047498494,1.0,1.0,1.0
52,2021-02-08 21:00:00,822.0,0.0,0.0,1.4239000082015991,0.3937,0.151,0.076,1.773,77.312,23.56,721.1279999999999,243.12580000000003,617.0499613285065,0.0,0.0,0.0,44821.31,43983.75,44216.77,5797.47,257112723.2,44679.94,25.6,1,0.0572964064,1.0,1.0,-1.0
53,2021-02-08 22:00:00,35452.0,-0.5018181818181818,2.1347727272727277,6.293048739433289,-0.0626999999999998,0.55,0.481,5.968,4300.962,4039.759,27103.595,2039.248,32142.53301590681,-3522.0229545454545,5323.609318181819,0.0,45014.73,44313.43,44679.94,5958.75,266548786.4,44705.54,1731.87,1,3.873949403,1.0,-1.0,-1.0
54,2021-02-08 23:00:00,5335.0,1.0624675324675323,1.94012987012987,7.620694398880005,1.7907,0.994,0.216,7.79,848.9770000000001,20.088,4465.935,1986.809,4783.625071883202,476.6716883116882,1245.0932467532468,0.0,46606.82,44671.93,44705.54,12651.75,580596968.0,46437.41,372.48,1,0.802111918,-1.0,-1.0,1.0
55,2021-02-09 10:00:00,11087.0,-0.125,0.375,4.1775654554367065,1.7174,0.599,0.0,4.401,2191.315,0.0,8895.685000000001,6657.632799999999,8990.494611859322,-14.125,42.375,10381.0,46644.57,45628.53,46508.69,4148.32,191499060.9,45662.6,785.27,1,1.719722486,-1.0,1.0,1.0
56,2021-02-09 11:00:00,1799.0,0.1363636363636363,0.4545454545454545,2.3812042474746704,0.1779,0.091,0.0,2.909,94.276,0.0,1704.7240000000002,184.3044,1421.1784709692,18.81818181818181,62.72727272727272,0.0,46644.49,45662.6,45662.6,2963.76,136908154.5,46447.87,-1109.46,-1,-2.388613299,1.0,1.0,1.0
57,2021-02-09 12:00:00,18153.0,0.3749999999999999,1.7916666666666663,4.49587482213974,0.2261999999999999,0.415,0.325,5.26,862.039,2687.5750000000003,14603.386,-6924.192400000001,10941.81325829029,2675.6666666666665,3519.833333333333,10581.0,46777.22,45183.71,46447.87,4010.77,184422690.3,45338.41,978.49,1,2.158192138,1.0,1.0,-1.0
58,2021-02-09 13:00:00,32300.0,0.35,0.9083333333333332,4.604650676250458,0.6585,0.293,0.145,4.562,613.047,28.13,31658.823,2307.8546,29974.8577760458,479.3,2541.7666666666664,0.0,46432.83,45051.46,45338.41,3570.63,163207813.7,46316.9,346.18,1,0.7474161699,1.0,-1.0,1.0
59,2021-02-09 14:00:00,3502.0,0.08,0.4199999999999999,2.7703608870506287,-0.2732,0.0,0.259,2.741,0.0,283.346,3218.654,-298.8808,3255.3250892162323,87.52,459.4799999999999,0.0,46732.07,46117.79,46316.9,2170.46,100649414.4,46663.08,187.21,1,0.4011951204,-1.0,1.0,1.0
60,2021-02-09 15:00:00,10935.0,0.0625,0.5,4.985732734203339,0.4019,0.144,0.0,5.856,559.728,0.0,10375.272,1562.1853,9180.763974010944,33.4375,267.5,0.0,47125.12,46398.98,46663.08,3077.03,144091096.8,46850.29,-319.04,-1,-0.6809776418,1.0,1.0,1.0
61,2021-02-09 16:00:00,8875.0,0.0,0.0,1.521480143070221,0.0,0.0,0.0,2.0,0.0,0.0,8875.0,0.0,6953.508501529694,0.0,0.0,-5366.0,47130.19,46085.47,46850.29,3239.09,151072269.7,46531.25,17.39,1,0.03737273338,1.0,1.0,1.0
62,2021-02-09 17:00:00,5563.0,0.6166666666666666,1.2,3.091152459383011,1.1009,0.6040000000000001,0.13,3.266,679.3040000000001,223.08,4660.616,906.1634,4670.500443488359,705.5499999999998,954.7333333333332,387.0,46961.0,46255.6,46531.25,2776.86,129228245.5,46548.64,545.47,1,1.171828006,1.0,1.0,1.0
63,2021-02-09 18:00:00,9172.0,0.4766666666666667,1.8983333333333328,5.032046258449554,-0.8974,0.0,0.2289999999999999,5.771,0.0,48.447,9123.553,-177.8898,7157.296357214451,704.5,2347.258333333333,3445.0,47467.74,46316.39,46548.64,4833.39,227932005.4,47094.11,23.63,1,0.05017612606,1.0,1.0,-1.0
64,2021-02-09 19:00:00,5030.0,-0.025,0.125,1.5108931064605713,1.0481,0.348,0.0,1.652,721.436,0.0,4308.564,2362.2687,3817.453804254532,-21.975,109.875,4151.0,47318.62,46836.99,47094.11,1956.89,92073290.08,47117.74,52.21,1,0.1108075218,1.0,-1.0,-1.0
65,2021-02-09 20:00:00,15400.0,0.5681818181818181,0.4772727272727272,4.821866303682327,0.8407,0.744,0.4549999999999999,4.801,1702.716,1022.734,12674.55,2687.3414,11073.69790905714,2358.522727272727,1628.5590909090906,-1215.0,47541.97,46768.66,47117.74,2942.66,138823383.7,47169.95,184.71,1,0.3915840487,-1.0,-1.0,1.0
66,2021-02-09 21:00:00,2320.0,0.4000000000000001,0.85,3.418425679206848,1.1132,0.593,0.251,3.156,367.846,216.0,1736.1540000000002,392.0058,2026.813694477081,166.20000000000002,280.3,0.0,47516.85,47083.25,47169.95,2015.1,95284733.94,47354.66,-458.46,-1,-0.9681412558,-1.0,1.0,-1.0
67,2021-02-09 22:00:00,5138.0,0.0,0.0,1.5004037618637085,0.5267,0.134,0.0,1.866,668.6600000000001,0.0,4469.34,2628.233,4643.904707193375,0.0,0.0,0.0,47354.66,46580.8,47354.66,2453.13,114956250.5,46896.2,-386.63,-1,-0.8244378009,1.0,-1.0,1.0
68,2021-02-09 23:00:00,27847.0,-0.25,0.6499999999999999,2.69038724899292,0.2585,0.318,0.116,2.567,225.755,74.35600000000001,27547.53,202.17970000000005,25644.07356619835,-6616.0,6872.4,0.0,46924.79,46289.65,46896.2,3173.58,147635465.4,46509.57,77.74,1,0.1671483955,-1.0,1.0,-1.0
69,2021-02-10 10:00:00,6263.0,-0.1583333333333333,1.0333333333333332,2.760681748390198,0.2023,0.083,0.0,2.917,13.114,0.0,6249.886,31.9634,5662.757539212705,-21.516666666666666,123.01666666666668,0.0,47349.86,46485.67,46637.0,3441.04,161594103.9,46699.6,-62.8,-1,-0.1344765266,-1.0,-1.0,-1.0
70,2021-02-10 11:00:00,5639.0,0.7,0.6000000000000001,4.131241679191589,0.1237,0.42,0.228,4.353,82.056,94.848,5462.512,-159.29199999999997,4177.278825640678,83.3,71.4,0.0,46746.85,46377.24,46699.6,1524.2,70935404.45,46636.8,-755.11,-1,-1.6191291,-1.0,-1.0,-1.0
71,2021-02-10 12:00:00,4356.0,0.7357142857142858,2.0357142857142856,4.015577584505081,1.2832,0.6559999999999999,0.0,4.343999999999999,553.131,0.0,3802.869,1493.0512,2960.4802688360214,812.5714285714286,2822.8214285714284,0.0,46639.61,44780.23,46636.8,8226.12,375089507.5,45881.69,-197.3,-1,-0.4300190337,-1.0,-1.0,1.0
72,2021-02-10 13:00:00,7311.0,-0.0047619047619048,0.5619047619047619,2.5656517148017883,-0.7534,0.081,0.299,2.62,83.916,580.815,6646.269,-1674.9914,5650.63850069046,569.6999999999998,2547.2499999999995,-143.0,46063.33,45421.39,45881.69,2700.1,123516648.1,45684.39,-674.06,-1,-1.475471162,-1.0,1.0,1.0
73,2021-02-10 14:00:00,15938.0,0.2681818181818181,1.1,3.504859864711761,1.4696,0.499,0.0,3.501,3187.0740000000005,0.0,12750.926,9179.4429,14746.638447284698,554.7136363636357,6298.4,8030.0,46012.89,44922.44,45684.39,4454.73,202095122.3,45010.33,-636.31,-1,-1.4136977,1.0,1.0,1.0
74,2021-02-10 15:00:00,15929.0,0.7482142857142857,1.6357142857142857,4.493007719516754,1.1205,0.3369999999999999,0.0,4.663,1060.4499999999998,0.0,14868.55,3555.1140000000005,14371.172060370443,2838.2910714285717,5601.128571428571,4150.0,45247.48,43743.99,45010.33,9243.04,411074399.1,44374.02,432.1,1,0.9737679841,1.0,1.0,1.0
75,2021-02-10 16:00:00,79208.0,0.0,0.25,1.7057694792747498,1.1732,0.414,0.0,1.586,19060.024,0.0,60147.976,54627.6912,60317.873244524,0.0,107.0,78780.0,44918.97,43871.79,44374.02,4921.0,219108447.3,44806.12,239.28,1,0.53403419,1.0,1.0,-1.0
76,2021-02-10 17:00:00,7748.0,1.15,1.2000000000000002,4.1425376534461975,1.6578,0.675,0.165,4.16,1432.208,609.51,5706.282,2751.6475,6962.600006222725,1386.55,1916.0,0.0,45117.89,44495.52,44806.12,3104.71,139185963.5,45045.4,101.33,1,0.2249508274,1.0,-1.0,1.0
77,2021-02-10 18:00:00,1972.0,0.0375,0.5875,3.679869771003723,0.4215,0.147,0.0,3.853,31.311,0.0,1940.689,89.7795,1837.872117996216,17.05,76.2,-68.0,45239.66,44860.71,45045.4,2243.96,101153824.9,45146.73,101.31,1,0.2244016344,-1.0,1.0,1.0
78,2021-02-10 19:00:00,4463.0,-0.0303030303030303,0.7878787878787878,2.716186285018921,0.4404,0.127,0.0,2.873,527.05,0.0,3935.95,1827.66,3924.4797247052193,-19.13636363636363,117.54545454545452,4150.0,45274.92,44528.28,45146.73,2747.75,123413803.2,45248.04,-673.67,-1,-1.48883797,1.0,1.0,-1.0
79,2021-02-10 20:00:00,14228.0,0.8083333333333333,1.9833333333333332,4.567249953746796,0.9978,0.3399999999999999,0.0,4.66,1554.089,0.0,12673.911,4621.9854,12993.578923523426,3200.241666666667,7129.216666666667,0.0,45276.82,44480.15,45248.04,1950.86,87532682.84,44574.37,459.87,1,1.03169153,1.0,-1.0,-1.0
80,2021-02-10 21:00:00,9111.0,0.225,0.5583333333333333,1.4970939755439758,0.539,0.122,0.0,1.878,604.754,0.0,8506.246,2671.8230000000003,6669.9459425807,1115.325,2767.6583333333333,4957.0,45061.42,44399.14,44574.37,2293.4,102426494.5,45034.24,200.28,1,0.4447282779,-1.0,-1.0,-1.0
81,2021-02-10 22:00:00,3864.0,0.0,0.0,2.722858726978302,0.34,0.167,0.0,2.833,18.036,0.0,3845.964,36.720000000000006,3584.114750146866,0.0,0.0,0.0,45254.11,44928.73,45034.24,1128.97,50940517.73,45234.52,-379.57,-1,-0.8391157903,-1.0,-1.0,1.0
82,2021-02-10 23:00:00,30602.0,0.3055555555555554,1.35,7.922610759735107,1.0787,0.621,0.157,8.222,744.097,161.56,29696.343,1531.1109,27197.03701287508,-344.7722222222223,2899.55,6028.0,45323.93,44843.37,45234.52,1680.03,75806228.25,44854.95,-570.27,-1,-1.271364699,-1.0,1.0,1.0
83,2021-02-11 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46381.43,45401.18,45542.03,2572.52,117878228.2,46330.91,-261.7,-1,-0.5648496867,1.0,1.0,1.0
